anime_id,title_ru,alt_names,status,type,year,age_rating,genres,source,studio,director,dubbing,site_rating,site_votes,site_views,url,rating_tier,popularity_score,engagement_rate,is_multi_genre,primary_genre,decade,era,title_age,is_recent,is_completed,is_ongoing,is_movie,type_simplified,age_rating_ordinal,is_family_friendly,is_adaptation,is_original_work,has_dubbing,has_unknown_dubbing,dubbing_count,primary_dubbing,studio_count,primary_studio,studio_tier,studio_frequency,is_prolific_studio,primary_director,director_frequency,is_prolific_director,hidden_gem,log_votes,log_views,composite_score,alt_names_count,title_ru_length,slug,genre_count,genre_комедия,genre_экшен,genre_фэнтези,genre_приключения,genre_драма,genre_сёнэн,genre_фантастика,genre_романтика,genre_школьная_жизнь,genre_сэйнэн,genre_повседневность,genre_сверхъестественное,genre_не_японское,genre_исторический,genre_детектив,genre_меха,genre_этти,genre_боевые_искусства,genre_суперспособности,genre_военная_тематика,genre_сёдзё,genre_китайское_3d,genre_спорт,genre_музыка,genre_гарем,genre_демоны,genre_пародия,genre_исэкай,genre_космос,genre_ужасы,genre_психология,genre_триллер,genre_магия,genre_игры,genre_полицейские,genre_мистика,genre_самураи,genre_вампиры,genre_махо_сёдзё,genre_дзёсэй,genre_бисёнэн,genre_сёнэн_ай,genre_полулюди,genre_киберпанк,genre_сёдзё_ай,genre_безумие,genre_путешествия_во_времени,genre_гарем__для_девочек,genre_гендерная_интрига,genre_любовный_треугольник,genre_кулинария,genre_сражения_на_мечах,genre_божества,genre_драконы,genre_целый_фэнтези_мир,genre_эльфы,genre_ангелы,genre_эротика,genre_постапокалиптика,genre_преступный_мир,genre_русские_в_аниме,genre_война,genre_альтернативная_история,genre_перестрелки,genre_хулиганы,genre_современное_фэнтези,genre_unknown,genre_пилотируемые_роботы,genre_инопланетные_расы,genre_параллельный_мир,genre_темное_фэнтези,genre_ведьмы,genre_тайный_заговор,genre_андроиды,genre_нелинейный_сюжет,genre_зомби,genre_альтернативная_реальность,genre_антиутопия,genre_мафия_якудза,genre_машины,genre_ниндзя,genre_убийцы,genre_искусство,genre_феи,genre_лоликон,genre_пираты,genre_виртуальная_реальность,genre_манга,genre_политика,genre_русалки,genre_баскетбол,genre_призраки,genre_прокси_бои,genre_террористы,genre_мотоциклы,genre_стимпанк,genre_трансформеры,genre_искусственный_интеллект,genre_суккубы,genre_охотники_за_головами,genre_вестерн,genre_киборги,genre_силовые_костюмы,genre_темные_эльфы,genre_антивойна,genre_воры
8533,Люпен III: Из России с любовью,"['Lupin III: Bank of Liberty ', ' Lupin III: From Russia With Love ', ' Lupin III: From Siberia With Love ', ' Lupin III: Russia yori Ai wo Komete ', ' Lupin Sansei: Russia Yori Ai o Komete ', ' Rupan Sansei: Russia yori ai o komete ', "" Люпен III: З Росії з любов'ю "", ' ルパン三世『ロシアより愛をこめて』']",вышел,Спешл,1992,R+,"['Сэйнэн ', ' Детектив ', ' Комедия ', ' Приключения ', ' Экшен ', ' Русские в аниме']",Неизвестно,['Tokyo Movie Shinsha'],['Дэдзаки Осаму'],"['LE-Production ', ' Persona99']",6.29,28,10,https://old.yummyani.me/catalog/item/lyupen-iii-iz-rossii-s-lyubovyu,C,13.51,2.8,1,Сэйнэн,1990s,Golden Age,34,0,1,0,0,Other,4.0,0,0,0,1,0,2,LE-Production,1,Tokyo Movie Shinsha,Indie,49,1,Дэдзаки Осаму,32,1,0,3.367295829986474,2.3978952727983707,0.3996,8,30,lyupen-iii-iz-rossii-s-lyubovyu,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,Студия Бадзя,"['Baja no Studio ', "" Baja's Studio "", ' Студія Бадзя ', ' バジャのスタジオ']",вышел,Неизвестно,2017,PG,['Фэнтези'],оригинальная идея,['Kyoto Animation'],['Unknown'],['Anything Group'],6.57,14,4,https://old.yummyani.me/catalog/item/studiya-badzya,B,7.29,3.5,0,Фэнтези,2010s,Contemporary,9,0,1,0,0,Other,1.0,1,0,1,1,0,1,Anything Group,1,Kyoto Animation,Top,97,1,Unknown,1640,1,0,2.70805020110221,1.6094379124341003,0.4148,4,12,studiya-badzya,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11720,Бесшабашное лето,"['Baozou Xiari ', ' Ran Xia ', ' Summer Punch ', ' Безшабашне літо']",вышел,ONA,2023,PG-13,"['Комедия ', ' Романтика ', ' Экшен ', ' Не японское ', ' Китайское 3D']",Маньхуа,['Painted Blade Studio'],['Unknown'],['ПВА ШОУ'],5.58,12,8,https://old.yummyani.me/catalog/item/besshabashnoe-leto,C,9.43,1.5,1,Комедия,2020s,Recent,3,1,1,0,0,ONA,2.0,0,0,0,1,0,1,ПВА ШОУ,1,Painted Blade Studio,Indie,5,1,Unknown,1640,1,0,2.5649493574615367,2.1972245773362196,0.3542,4,16,besshabashnoe-leto,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,Семь смертных грехов: Узники небес,"['Gekijouban Nanatsu no Taizai: Tenkuu no Torawarebito ', ' Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito ', ' The Seven Deadly Sins the Movie: Prisoners of the Sky ', "" Сім смертних гріхів: В'язні небес""]",вышел,Полнометражный фильм,2018,PG-13,"['Сёнэн ', ' Приключения ', ' Фэнтези ', ' Магия ', ' Экшен']",Манга,['A-1 Pictures'],['Абэ Нориюки'],"['AniLibria ', ' Ados ', ' Hekomi ', ' Myuk ', ' Lupin ', ' Malevich ', ' Cleo-chan ', ' Amikiri ', ' Sharon ', ' Anzen ', ' Kanade EU ', ' Kari ', ' Gomer ', ' Narea ', ' December ', ' Amazing Dubbing ', ' AniMedia ', ' JAM CLUB ', ' Persona99 ', ' РуАниме ', ' Синема УС']",7.77,916,114,https://old.yummyani.me/catalog/item/sem-smertnyh-grehov-uzniki-nebes,A,54.15,8.03509,1,Сёнэн,2010s,Contemporary,8,0,1,0,1,Movie,2.0,0,1,0,1,0,21,AniLibria,1,A-1 Pictures,Top,205,1,Абэ Нориюки,30,1,0,6.821107472256465,4.74493212836325,0.5346,4,34,sem-smertnyh-grehov-uzniki-nebes,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,Амури в Океане звезд,"['Amuri in Star Ocean ', ' Hoshi no Umi no Amuri ', ' Амурі в Океані зірок ', ' 星の海のアムリ']",вышел,OVA,2008,PG-13,"['Приключения ', ' Фантастика ', ' Фэнтези']",оригинальная идея,['Studio Hibari'],['Ёнэтани Ёситомо'],['Vulpes Vulpes'],6.17,12,5,https://old.yummyani.me/catalog/item/amuri-v-okeane-zvezd,C,7.69,2.4,1,Приключения,2000s,Modern,18,0,1,0,0,OVA,2.0,0,0,1,1,0,1,Vulpes Vulpes,1,Studio Hibari,Indie,42,1,Ёнэтани Ёситомо,19,1,0,2.5649493574615367,1.791759469228055,0.3901,4,20,amuri-v-okeane-zvezd,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Милый дом Чи 3,"[""Chi's Sweet Adventure "", "" Chi's Sweet Home (2016) "", ' Koneko no Chi: Ponponra Daibouken ', ' Милий дім Чі 3 ', ' Милый дом Чи']",вышел,Малометражный сериал,2016,G,"['Комедия ', ' Приключения ', ' Повседневность']",Манга,['Marza Animation Planet'],['Кусано Киминори'],['LapkiDUB'],6.78,32,13,https://old.yummyani.me/catalog/item/milyj-dom-chi-3,B,15.44,2.46154,1,Комедия,2010s,Contemporary,10,0,1,0,0,TV,0.0,1,1,0,1,0,1,LapkiDUB,1,Marza Animation Planet,Indie,6,1,Кусано Киминори,2,1,0,3.4965075614664802,2.6390573296152584,0.4316,5,14,milyj-dom-chi-3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,И всё-таки мир прекрасен,"['Soredemo Sekai wa Utsukushii ', ' SoreSeka ', ' The World is Still Beautiful ', ' І все-таки світ прекрасний']",вышел,Сериал,2014,PG-13,"['Сёдзё ', ' Комедия ', ' Приключения ', ' Романтика ', ' Фэнтези']",Манга,['Studio Pierrot'],['Камэгаки Хадзимэ'],"['AniLibria ', ' Kiara_Laine ', ' Inspector Gadjet ', ' AniDUB ', ' AniFilm ', ' AnimeJet ', ' MiraiDUB ', ' SHIZA Project']",8.15,880,149,https://old.yummyani.me/catalog/item/i-vse-taki-mir-prekrasen,A,56.85,5.90604,1,Сёдзё,2010s,Contemporary,12,0,1,0,0,TV,2.0,0,1,0,1,0,8,AniLibria,1,Studio Pierrot,Indie,70,1,Камэгаки Хадзимэ,22,1,0,6.78105762593618,5.0106352940962555,0.5725,4,24,i-vse-taki-mir-prekrasen,5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9657,Несравненная принцесса любви,"['Koihime muso ', ' Koihime†Musou ', ' Незрівнянна принцеса кохання ', ' 恋姫†無双']",вышел,Сериал,2008,R+,"['Этти ', ' Комедия ', ' Приключения ', ' Фэнтези ', ' Экшен ', ' Боевые искусства ', ' Исторический']",Новелла,['Doga Kobo'],['Наканиси Нобуаки'],"['Люб. Двухголосый ', ' Любительский двухголосый']",6.96,26,17,https://old.yummyani.me/catalog/item/nesravnennaya-princessa-lyubvi-1,B,15.94,1.52941,1,Этти,2000s,Modern,18,0,1,0,0,TV,4.0,0,0,0,1,0,2,Люб. Двухголосый,1,Doga Kobo,Mid,85,1,Наканиси Нобуаки,11,1,0,3.295836866004329,2.8903717578961645,0.4446,4,28,nesravnennaya-princessa-lyubvi-1,7,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9908,Пингвиний барабан,"['Mawaru Penguindrum ', ' Penguindrum ', ' Пінгвінячий барабан ', ' 輪るピングドラム']",вышел,Сериал,2011,R-17+,"['Детектив ', ' Драма ', ' Комедия ', ' Приключения ', ' Фэнтези ', ' Психология ', ' Безумие']",Оригинальная идея,"[""Brain's Base""]",['Икухара Кунихико'],"['AniDUB ', ' AniLibria']",7.3,102,24,https://old.yummyani.me/catalog/item/pingviniy-baraban,B,24.96,4.25,1,Детектив,2010s,Contemporary,15,0,1,0,0,TV,,0,0,1,1,0,2,AniDUB,1,Brain's Base,Indie,89,1,Икухара Кунихико,8,1,0,4.634728988229636,3.2188758248682006,0.4688,4,17,pingviniy-baraban,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7525,Девушки-пони: Славное дерби — Спецвыпуски,"['Uma Musume: Pretty Derby - BNW no Chikai ', ' Uma Musume: Pretty Derby Specials ', ' Дівчата-поні: Славне дербі — Спецвипуски ', ' ウマ娘 プリティーダービー BNWの誓い']",вышел,Спешл,2018,PG-13,"['Повседневность ', ' Спорт']",Игра,['P.A. Works'],['Ёсихара Масаюки'],"['Люб. Одноголосый ', ' Panzu.info']",7.32,112,61,https://old.yummyani.me/catalog/item/devushki-poni-slavnoe-derbi-specvypuski,B,32.65,1.83607,0,Повседневность,2010s,Contemporary,8,0,1,0,0,Other,2.0,0,1,0,1,0,2,Люб. Одноголосый,1,P.A. Works,Top,65,1,Ёсихара Масаюки,8,1,0,4.727387818712341,4.127134385045092,0.4849,4,41,devushki-poni-slavnoe-derbi-specvypuski,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,"Ария: Природа — Чудо, дарящее нам новые встречи...","['Aria the Natural Episode 0 ', ' Aria the Natural Promo ', ' Aria the Natural Special ', ' Aria the Natural: Sono Futatabi Deaeru Kiseki ni... ', ' ARIA The NATURAL「その 再び出逢える奇跡 に…」 ', ' That Miracle In Which We May Meet Again... ', ' Арія: Природа — Диво, що дарує нам нові зустрічі...']",вышел,Спешл,2006,G,"['Сёнэн ', ' Фантастика ', ' Фэнтези ', ' Повседневность']",Манга,['Hal Film Maker'],['Unknown'],"['Get Smart Group ', ' Persona99']",6.71,24,5,https://old.yummyani.me/catalog/item/ariya-priroda-chudo-daryaschee-nam-novye-vstrechi,B,9.65,4.8,1,Сёнэн,2000s,Modern,20,0,1,0,0,Other,0.0,1,1,0,1,0,2,Get Smart Group,1,Hal Film Maker,Indie,29,1,Unknown,1640,1,0,3.2188758248682006,1.791759469228055,0.424,7,50,ariya-priroda-chudo-daryaschee-nam-novye-vstrechi,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5762,Дело ведёт юный детектив Киндаити: Возвращение 1,"['Kindaichi Case Files R ', ' Kindaichi Case Files Returns ', ' Kindaichi Shounen no Jikenbo R ', ' Kindaichi Shounen no Jikenbo Returns ', ' The File of Young Kindaichi Returns ', ' Дело ведёт юный детектив Киндаити: Возвращение ', ' Справу веде юний детектив Кіндаїті: Повернення 1 ', ' 金田一少年の事件簿R【リターンズ】']",вышел,Сериал,2014,R-17+,"['Сёнэн ', ' Детектив ', ' Приключения']",Манга,['Toei Animation'],['Цутида Ютака'],"['AniDUB ', ' Persona99 ', ' SHIZA Project']",6.6,10,5,https://old.yummyani.me/catalog/item/delo-vedet-yunyy-detektiv-kindaiti-vozvraschenie-1,B,7.19,2.0,1,Сёнэн,2010s,Contemporary,12,0,1,0,0,TV,,0,1,0,1,0,3,AniDUB,1,Toei Animation,Top,489,1,Цутида Ютака,4,1,0,2.3978952727983707,1.791759469228055,0.4171,8,48,delo-vedet-yunyy-detektiv-kindaiti-vozvraschenie-1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,"Может, я встречу тебя в подземелье? Меч Оратории","['Danmachi Sword Oratoria ', ' Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria ', ' Sword Oratoria: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side ', ' В подземелье я пойду, там красавицу найду! Меч Оратории ', ' Може, я зустріну тебе в підземеллі? Меч Ораторії ', ' Разве плохо искать себе пару в подземелье? Меч Оратории ', ' ダンジョンに出会いを求めるのは間違っているだろうか外伝 ソード・オラトリア']",вышел,Сериал,2017,PG-13,"['Сёнэн ', ' Приключения ', ' Фэнтези ', ' Экшен']",Ранобэ,['J.C.Staff'],"['Фудзино Омори ', ' Нобухиро Осава ', ' Юдзи Мацукура ', ' Ёхэй Судзуки']","['AniLibria ', ' LeeAnnushka ', ' Sharon ', ' AniDUB ', ' AniMedia ', ' HDrezka Studio ', ' SHIZA Project']",7.46,1340,106,https://old.yummyani.me/catalog/item/v-podzemel-e-ya-pojdu-tam-krasavicu-najdu-mech-oratorii,B,56.3,12.64151,1,Сёнэн,2010s,Contemporary,9,0,1,0,0,TV,2.0,0,1,0,1,0,7,AniLibria,1,J.C.Staff,Top,350,1,Фудзино Омори,2,1,0,7.201170883281678,4.672828834461906,0.5118,7,48,v-podzemel-e-ya-pojdu-tam-krasavicu-najdu-mech-oratorii,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17053,Жил-был воин,"['Cengjing You Yongshi ', "" So You're Raising a Warrior "", ' There Was a Hero,Yongsa-ga Isseo-neundeyo ', ' Жив-був воїн ', ' 용사가 있었는데요 ', ' 曾经有勇士']",вышел,ONA,2025,PG-13,"['Комедия ', ' Фэнтези ', ' Не японское']",Манхва,['Pb Animation'],['Unknown'],"['FoxForce ', ' Slics ', ' Midnight_unicorn ', ' oDaletY ', ' Crunchyroll ', ' LightFamily']",7.25,12,45,https://old.yummyani.me/catalog/item/cengjing-you-yongshi,B,16.43,0.26667,1,Комедия,2020s,Recent,1,1,1,0,0,ONA,2.0,0,0,0,1,0,6,FoxForce,1,Pb Animation,Indie,4,1,Unknown,1640,1,0,2.5649493574615367,3.828641396489095,0.4741,6,12,cengjing-you-yongshi,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21952,Мао,['Mao'],онгоинг,Сериал,2026,PG-13,"['Сёнэн ', ' Детектив ', ' Приключения ', ' Путешествия во времени ', ' Фэнтези ', ' Исторический ', ' Сверхъестественное']",Манга,['Sunrise'],['Сато Тэруо'],"['Dream Cast ', ' Jerwis ', ' Inferno_Phantom ', ' Mirona ', ' Izzy Mei ', ' Ameria Hime ', ' AniLibria ', ' Zozya ', ' Hoopoe ', ' Розовый стакан ', ' Ada ', ' AniBaza ', ' AniDUB ', ' AniMaunt ', ' AniStar ', ' AnimeVost ', ' DOBROVOICE ', ' JAM ', ' FSG Sanae ', ' SubVost ', ' ТО ная ', ' Заговорщики ', ' Red Head Sound ', ' Sanae']",7.89,18,41,https://old.yummyani.me/catalog/item/mao,A,18.41,0.43902,1,Сёнэн,2020s,Recent,0,1,0,1,0,TV,2.0,0,1,0,1,0,24,Dream Cast,1,Sunrise,Top,317,1,Сато Тэруо,3,1,0,2.9444389791664403,3.7376696182833684,0.5127,1,3,mao,7,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11015,Волшебная легенда: Путь к бессмертию 2,"['Magical Legend: Rise to Immortality ', ' Tai Yi Xian Mo Lu: Ling Fei Ji II ', ' Tai Yi Xian Mo Lu: Ling Fei Ji II / 太乙仙魔录之灵飞纪 第二季 ', ' Чарівна легенда: Шлях до безсмертя 2']",вышел,ONA,2017,PG-13,"['Приключения ', ' Фэнтези ', ' Экшен ', ' Боевые искусства ', ' Исторический']",Неизвестно,['Dancing CG Studio'],['Unknown'],['Animakima'],5.0,8,7,https://old.yummyani.me/catalog/item/volshebnaya-legenda-put-k-bessmertiyu-2,C,7.64,1.14286,1,Приключения,2010s,Contemporary,9,0,1,0,0,ONA,2.0,0,0,0,1,0,1,Animakima,1,Dancing CG Studio,Indie,4,1,Unknown,1640,1,0,2.1972245773362196,2.0794415416798357,0.3173,4,38,volshebnaya-legenda-put-k-bessmertiyu-2,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,Чистая романтика 2,"['Junjo Romantica 2 ', ' Junjou romantica ', ' Junjou Romantica 2 ', ' Junjou Romantica Second Season ', ' Junjyou Romantica II ', ' Чиста романтика 2 ', ' 純情ロマンチカ2(に)']",вышел,Сериал,2008,PG-13,"['Сёнэн-ай ', ' Драма ', ' Комедия ', ' Романтика']",Манга,['Studio Deen'],['Тиаки Кон'],['MiraiDUB'],7.52,135,27,https://old.yummyani.me/catalog/item/chistaya-romantika-2,A,27.39,5.0,1,Сёнэн-ай,2000s,Modern,18,0,1,0,0,TV,2.0,0,1,0,1,0,1,MiraiDUB,1,Studio Deen,Top,241,1,Тиаки Кон,5,1,0,4.912654885736052,3.332204510175204,0.4838,7,18,chistaya-romantika-2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8984,Принц Преисподней: Демоны и реалист,"['Devils and Realist ', ' Makai Ouji: Devils and Realist ', ' Принц Пекла: Демони і реаліст ', ' 魔界王子 devils and realist']",вышел,Сериал,2013,PG-13,"['Дзёсэй ', ' Детектив ', ' Комедия ', ' Мистика ', ' Фэнтези ', ' Ангелы ', ' Демоны ', ' Исторический ', ' Школьная жизнь']",Манга,['Doga Kobo'],['Кон Тиаки'],"['AniDUB ', ' AniLibria ', ' SHIZA Project ', ' SovetRomantica']",7.42,119,31,https://old.yummyani.me/catalog/item/princ-preispodney-demony-i-realist,B,27.76,3.83871,1,Дзёсэй,2010s,Contemporary,13,0,1,0,0,TV,2.0,0,1,0,1,0,4,AniDUB,1,Doga Kobo,Mid,85,1,Кон Тиаки,27,1,0,4.787491742782046,3.4657359027997265,0.4791,4,35,princ-preispodney-demony-i-realist,9,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,Фуука,"['Fuuka ', ' Фука ', ' 風夏']",вышел,Сериал,2017,R+,"['Сёнэн ', ' Этти ', ' Драма ', ' Комедия ', ' Романтика ', ' Любовный треугольник ', ' Музыка ', ' Школьная жизнь']",Манга,['Diomedea'],['Кусакава Кэйдзо'],"['ReAnimedia ', ' Елена Симанович ', ' Александр Рубан ', ' Мария Мамонтова ', ' Александр Фильченко ', ' Василий Шумский ', ' Олег Шевченко ', ' Владимир Дубок ', ' Вячеслав Гардер ', ' Людмила Гуськова ', ' Вячеслав Аринчехин ', ' Ольга Демидова ', ' Михаил Каданин ', ' Екатерина Тоборовец ', ' Анастасия Климушкина ', ' Алевтина Чернявская ', ' Мария Новокшенова ', ' Милена Хорошко ', ' Марина Осенко ', ' Светлана Поваляева ', ' Ольга Мацкевич ', ' Роман Лютиков ', ' Павел Ильин ', ' Софья Ермолова ', ' Семен Передерий ', ' Никита Харитонов ', ' Карина Броян ', ' Евгений Шендеровский ', ' Екатерина Головашкина ', ' AniDUB ', ' Nika Lenina ', ' Jade ', ' Ancord ', ' AniLibria ', ' Itashi ', ' HectoR ', ' SHIZA Project ', ' Pandora ', ' Mamoru ', ' AniFilm ', ' DeadLine Studio ', ' MiraiDUB ', ' SovetRomantica']",7.35,432,78,https://old.yummyani.me/catalog/item/fuuka,B,44.38,5.53846,1,Сёнэн,2010s,Contemporary,9,0,1,0,0,TV,4.0,0,1,0,1,0,43,ReAnimedia,1,Diomedea,Indie,52,1,Кусакава Кэйдзо,25,1,0,6.07073772800249,4.3694478524670215,0.4937,3,5,fuuka,8,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
